"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-09 22:19:44",1752099584738,"www.hki.zone/api/perplexity/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-256bd2dc20d6","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Found perplexity article: Vaccination Clinics Extend Weekend Hours to Ease Appointment Backlog for International Travel","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJHV42XC1H23BY8Q3TC",""
"2025-07-09 22:19:44",1752099584719,"www.hki.zone/api/articles/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-7ac50b217be5","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","error","production","main","MISS","lambda","/api/articles/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Error fetching article by ID: {
  code: 'PGRST116',
  details: 'The result contains 0 rows',
  hint: null,
  message: 'JSON object requested, multiple (or no) rows returned'
}","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJJA99H3H3MZ2PWMVHS",""
"2025-07-09 22:19:44",1752099584689,"www.hki.zone/api/articles/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-7ac50b217be5","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/articles/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Database setup check passed","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJJA99H3H3MZ2PWMVHS",""
"2025-07-09 22:19:44",1752099584689,"www.hki.zone/api/articles/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-7ac50b217be5","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/articles/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Database check result: {
  data: [ { id: 'c92389a2-bb0f-4356-9167-543eef1d4965' } ],
  error: null
}","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJJA99H3H3MZ2PWMVHS",""
"2025-07-09 22:19:44",1752099584626,"www.hki.zone/api/perplexity/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-256bd2dc20d6","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"🔍 Querying database for article ID: 95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJHV42XC1H23BY8Q3TC",""
"2025-07-09 22:19:44",1752099584626,"www.hki.zone/api/perplexity/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-256bd2dc20d6","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Perplexity news table ready status: true","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJHV42XC1H23BY8Q3TC",""
"2025-07-09 22:19:44",1752099584617,"www.hki.zone/api/perplexity/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-256bd2dc20d6","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"🔍 Fetching perplexity article with ID: 95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJHV42XC1H23BY8Q3TC",""
"2025-07-09 22:19:44",1752099584611,"www.hki.zone/api/articles/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",-1,"q2627-1752099584484-7ac50b217be5","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/articles/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Checking database setup...","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJJA99H3H3MZ2PWMVHS",""
"2025-07-09 22:19:44",1752099584594,"www.hki.zone/api/articles/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",200,"q2627-1752099584484-7ac50b217be5","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/articles/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",116,"iad1",186,2048,"","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJJA99H3H3MZ2PWMVHS","Wz5KC8pII6BW"
"2025-07-09 22:19:44",1752099584593,"www.hki.zone/api/perplexity/95fb6fdd-a85a-4fc1-a66f-8d63f72d9196","GET","",200,"q2627-1752099584484-256bd2dc20d6","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity/[id]","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",132,"iad1",129,2048,"","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBYJHV42XC1H23BY8Q3TC","DYdATDHLmB2A"
"2025-07-09 22:19:40",1752099580122,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"📄 Pagination check: hasNextPage = true (checked offset 320)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"🔄 Articles properly ordered by updated_at DESC - most recently updated first","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Oldest article: ""Financial Sector Watchdog Tightens Oversight on Virtual Asset Platforms Amid Regulatory Changes"" (ID: 32f5bc1e-a6e1-4215-8c50-47e3ba30f599, updated: 2025-07-09T08:15:43.796801+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Latest article: ""Hong Kong’s Foreign Currency Reserves Edge Up to US$431.8 Billion in June, Says HKMA"" (ID: 7378cdbd-dc61-4f8f-b9d9-9f3391f0ebac, updated: 2025-07-09T08:20:32.603748+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Fetched: 10 articles","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Range: 310 to 319","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Page: 31, Limit: 10","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580072,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"📊 Pagination Summary:","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580003,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Fetching Perplexity news from database...","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:40",1752099580003,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Perplexity news table ready status: true","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:39",1752099579999,"www.hki.zone/api/perplexity","GET","page=31",-1,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Perplexity API called for page: 31","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9",""
"2025-07-09 22:19:39",1752099579981,"www.hki.zone/api/perplexity","GET","page=31",200,"mmrj9-1752099579871-93189732f1a0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",131,"iad1",186,2048,"","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBT2D3A8HF49SEC1T3HC9","Wz5KC8pII6BW"
"2025-07-09 22:19:37",1752099577267,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"📄 Pagination check: hasNextPage = true (checked offset 310)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"🔄 Articles properly ordered by updated_at DESC - most recently updated first","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Oldest article: ""Hospitality Sector Eyes Rebound as International Conferences Return to Convention Centre"" (ID: 096d56a0-9806-439e-a05b-88f5f1aa81f2, updated: 2025-07-09T08:20:32.636495+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Latest article: ""HKMA Considers Further Digital Banking Measures Amid Record E-Wallet Transactions"" (ID: a732d2ec-71c9-4fdf-99ae-e88ea9f052a4, updated: 2025-07-09T08:25:35.181909+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Fetched: 10 articles","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Range: 300 to 309","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Page: 30, Limit: 10","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577219,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"📊 Pagination Summary:","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577157,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Fetching Perplexity news from database...","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577157,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Perplexity news table ready status: true","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577152,"www.hki.zone/api/perplexity","GET","page=30",-1,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Perplexity API called for page: 30","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1",""
"2025-07-09 22:19:37",1752099577136,"www.hki.zone/api/perplexity","GET","page=30",200,"l7qpp-1752099577027-1a0e1b0bbc68","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",121,"iad1",186,2048,"","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBQ9GQ6QCSWQ35JJ35ER1","Wz5KC8pII6BW"
"2025-07-09 22:19:33",1752099573775,"www.hki.zone/api/perplexity","GET","page=29",-1,"4pk2r-1752099573490-a0ffa31c97d0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"📄 Pagination check: hasNextPage = true (checked offset 300)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBKV16V9CNXZE7VECM4EM",""
"2025-07-09 22:19:33",1752099573696,"www.hki.zone/api/perplexity","GET","page=29",-1,"4pk2r-1752099573490-a0ffa31c97d0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"🔄 Articles properly ordered by updated_at DESC - most recently updated first","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBKV16V9CNXZE7VECM4EM",""
"2025-07-09 22:19:33",1752099573696,"www.hki.zone/api/perplexity","GET","page=29",-1,"4pk2r-1752099573490-a0ffa31c97d0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Oldest article: ""Hong Kong Retail Sales Growth Slows Sharply in June Despite Major Summer Discount Season"" (ID: 59497a85-08bb-45f9-95d8-46e16d56486d, updated: 2025-07-09T08:25:35.228835+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBKV16V9CNXZE7VECM4EM",""
"2025-07-09 22:19:33",1752099573696,"www.hki.zone/api/perplexity","GET","page=29",-1,"4pk2r-1752099573490-a0ffa31c97d0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Latest article: ""Hong Kong Tramways Proposes Fare Increase for Adults and Elderly Amid Inflation Pressures"" (ID: 497f470b-185a-4f5c-b752-90ef577860b5, updated: 2025-07-09T08:30:34.262025+00:00)","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBKV16V9CNXZE7VECM4EM",""
"2025-07-09 22:19:33",1752099573696,"www.hki.zone/api/perplexity","GET","page=29",-1,"4pk2r-1752099573490-a0ffa31c97d0","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/perplexity","www.hki.zone","www.hki.zone","dpl_ENjkcNqiq8TWdQbrfVSviLdLHrtC",-1,"iad1",-1,-1,"Fetched: 10 articles","prj_4m0R4lwGnZJLpheqeV6gwscO9IRa","","","01JZRMBKV16V9CNXZE7VECM4EM",""
